model,price,transmission,mileage,fuelType,age,engineSize
 Focus,18999,Manual,20300,Petrol,3,1.26
 Focus,18998,Manual,10222,Petrol,4,1.26
 Focus,18998,Manual,16312,Diesel,3,1.26
 Focus,18998,Automatic,11738,Diesel,2,1.26
 Focus,18998,Automatic,7725,Petrol,2,1.14
 Focus,18998,Automatic,22246,Diesel,2,1.26
 Focus,18998,Manual,11913,Petrol,4,1.26
 Focus,18998,Manual,11578,Diesel,3,1.26
 Focus,18998,Automatic,2411,Petrol,2,1
 Focus,18998,Manual,11339,Diesel,3,1.26
 Focus,18998,Automatic,8479,Diesel,2,1.26
 Focus,18998,Manual,2494,Petrol,2,1.14
 Focus,18998,Automatic,7766,Diesel,2,1.26
 Focus,18998,Manual,19725,Diesel,3,1.26
 Focus,18998,Manual,18003,Diesel,3,1.26
 Focus,18998,Manual,10901,Petrol,3,1.26
 Focus,18998,Manual,19139,Diesel,3,1.26
 Focus,18998,Automatic,6516,Petrol,2,1.14
 Focus,18998,Manual,14176,Petrol,4,1.26
 Focus,18998,Manual,15382,Diesel,3,1.26
 Focus,18998,Manual,23335,Petrol,3,1.26
 Focus,18997,Manual,20112,Petrol,4,1.26
 Focus,18995,Manual,5988,Petrol,3,1.26
 Focus,18995,Manual,20294,Petrol,3,1.26
 Focus,18995,Manual,1800,Petrol,2,1
 Focus,18995,Manual,10947,Petrol,2,1
 Focus,18995,Manual,4710,Petrol,2,1
 Focus,18995,Manual,6317,Petrol,3,1.26
 Focus,18995,Manual,14554,Diesel,4,1.26
 Focus,18991,Manual,905,Petrol,1,1
 Focus,18991,Manual,19460,Diesel,3,1.26
 Focus,18991,Automatic,2986,Petrol,2,1
 Focus,18991,Manual,20147,Petrol,3,1.26
 Focus,18991,Automatic,3159,Petrol,2,1
 Focus,18990,Automatic,6393,Diesel,2,1.26
 Focus,18990,Manual,8197,Petrol,2,1
 Focus,18990,Manual,11350,Diesel,3,1.26
 Focus,18990,Manual,8213,Diesel,3,1.26
 Focus,18990,Manual,8624,Petrol,3,1.26
 Focus,18990,Manual,8400,Petrol,2,1
 Focus,18990,Automatic,10690,Diesel,2,1.14
 Focus,18990,Manual,16496,Petrol,2,1.14
 Focus,18990,Manual,14155,Petrol,3,1.26
 Focus,18990,Manual,12131,Diesel,3,1.26
 Focus,18990,Automatic,6393,Diesel,2,1.26
 Focus,18990,Automatic,6393,Diesel,2,1.26
 Focus,18990,Automatic,6393,Diesel,2,1.26
 Focus,18987,Manual,13081,Diesel,3,1.26
 Focus,18975,Manual,6200,Petrol,2,1
 Focus,18975,Manual,6200,Petrol,2,1
 Focus,18960,Manual,824,Petrol,2,1
 Focus,18960,Manual,824,Petrol,2,1
 Focus,18960,Manual,824,Petrol,2,1
 Focus,18960,Manual,824,Petrol,2,1
 Focus,18950,Manual,7777,Petrol,3,1.26
 Focus,18947,Manual,9615,Petrol,3,1.26
 Focus,18930,Manual,13965,Petrol,4,1.26
 Focus,18910,Manual,11167,Petrol,2,1
 Focus,18900,Automatic,9022,Petrol,2,1
 Focus,18900,Automatic,4274,Diesel,3,1.26
 Focus,18900,Manual,100,Petrol,2,1
 Focus,18900,Manual,9552,Petrol,2,1.14
 Focus,18900,Manual,10,Petrol,1,1
 Focus,18900,Manual,12811,Petrol,4,1.26
 Focus,18900,Manual,1318,Petrol,2,1
 Focus,18900,Manual,16000,Petrol,4,1.26
 Focus,18899,Manual,5687,Petrol,2,1.14
 Focus,18899,Manual,11010,Petrol,4,1.26
 Focus,18898,Manual,8800,Petrol,2,1.14
 Focus,18891,Manual,12000,Petrol,3,1.26
 Focus,18890,Manual,15450,Petrol,3,1.26
 Focus,18890,Manual,1454,Petrol,3,1.26
 Focus,18875,Automatic,1137,Petrol,2,1.14
 Focus,18860,Manual,7111,Diesel,2,1.26
 Focus,18860,Manual,7111,Diesel,2,1.26
 Focus,18860,Manual,7111,Diesel,2,1.26
 Focus,18860,Manual,7111,Diesel,2,1.26
 Focus,18838,Manual,13339,Diesel,3,1.26
 Focus,18807,Manual,11674,Petrol,4,1.26
 Focus,18800,Manual,13867,Petrol,3,1.26
 Focus,18800,Manual,5828,Petrol,2,1
 Focus,18800,Manual,5087,Petrol,3,1.26
 Focus,18800,Manual,8813,Petrol,4,1.26
 Focus,18800,Automatic,17476,Diesel,2,1.26
 Focus,18798,Manual,17691,Petrol,4,1.26
 Focus,18798,Manual,5015,Diesel,2,1.26
 Focus,18797,Manual,5946,Petrol,3,1.26
 Focus,18797,Manual,11597,Diesel,3,1.26
 Focus,18795,Manual,4581,Petrol,2,1
 Focus,18795,Manual,12589,Petrol,3,1.26
 Focus,18795,Manual,14076,Petrol,3,1.26
 Focus,18791,Automatic,1704,Petrol,2,1.14
 Focus,18790,Manual,3735,Petrol,2,1
 Focus,18787,Manual,15464,Petrol,3,1.26
 Focus,18785,Manual,12395,Diesel,2,1.14
 Focus,18785,Manual,12395,Diesel,2,1.14
 Focus,18785,Manual,12395,Diesel,2,1.14
 Focus,18785,Manual,12395,Diesel,2,1.14
 Focus,18777,Manual,7390,Petrol,4,1.26
 Focus,18770,Automatic,9162,Diesel,2,1.14
 Focus,18765,Manual,17039,Petrol,3,1.26
 Focus,18760,Manual,12935,Petrol,3,1.26
 Focus,18750,Manual,10080,Petrol,4,1.26
 Focus,18750,Manual,5252,Petrol,2,1.14
 Focus,18745,Manual,7855,Diesel,2,1.26
 Focus,18745,Manual,7855,Diesel,2,1.26
 Focus,18745,Manual,7855,Diesel,2,1.26
 Focus,18745,Manual,7855,Diesel,2,1.26
 Focus,18700,Manual,16952,Diesel,3,1.26
 Focus,18700,Manual,9654,Petrol,2,1.14
 Focus,18700,Automatic,3095,Diesel,2,1.26
 Focus,18699,Manual,603,Petrol,2,1
 Focus,18699,Manual,8883,Petrol,2,1
 Focus,18699,Automatic,4267,Petrol,2,1
 Focus,18699,Automatic,3588,Petrol,2,1.14
 Focus,18699,Manual,11736,Petrol,3,1.26
 Focus,18698,Manual,15365,Petrol,2,1
 Focus,18698,Manual,14087,Petrol,4,1.26
 Focus,18695,Manual,2712,Petrol,2,1.14
 Focus,18695,Manual,12589,Petrol,3,1.26
 Focus,18695,Manual,2712,Petrol,2,1.14
 Focus,18695,Manual,2712,Petrol,2,1.14
 Focus,18695,Manual,2712,Petrol,2,1.14
 Focus,18690,Manual,16967,Petrol,4,1.26
 Focus,18689,Manual,14277,Diesel,3,1.26
 Focus,18689,Manual,14277,Diesel,3,1.26
 Focus,18681,Manual,17515,Petrol,3,1.26
 Focus,18680,Automatic,8900,Diesel,2,1.14
 Focus,18680,Manual,3300,Petrol,3,1.26
 Focus,18650,Automatic,2219,Diesel,2,1.14
 Focus,18650,Automatic,2219,Diesel,2,1.14
 Focus,18650,Manual,451,Petrol,2,1
 Focus,18650,Manual,451,Petrol,2,1
 Focus,18650,Automatic,2219,Diesel,2,1.14
 Focus,18650,Manual,451,Petrol,2,1
 Focus,18650,Automatic,2219,Diesel,2,1.14
 Focus,18650,Manual,451,Petrol,2,1
 Focus,18647,Manual,19017,Petrol,3,1.26
 Focus,18611,Automatic,293,Diesel,1,1.14
 Focus,18610,Manual,10843,Petrol,4,1.26
 Focus,18600,Automatic,10855,Diesel,2,1.14
 Focus,18600,Manual,14005,Petrol,3,1.26
 Focus,18599,Automatic,5900,Diesel,2,1.14
 Focus,18599,Manual,18418,Petrol,4,1.26
 Focus,18599,Automatic,3720,Diesel,2,1.26
 Focus,18580,Manual,4984,Diesel,2,1.14
 Focus,18580,Manual,4984,Diesel,2,1.14
 Focus,18580,Manual,4984,Diesel,2,1.14
 Focus,18580,Manual,4984,Diesel,2,1.14
 Focus,18567,Manual,18400,Diesel,3,1.26
 Focus,18550,Automatic,5016,Diesel,2,1.26
 Focus,18520,Manual,11958,Petrol,3,1.26
 Focus,18520,Manual,9435,Petrol,2,1.14
 Focus,18520,Manual,17327,Petrol,4,1.26
 Focus,18520,Manual,1523,Petrol,2,1
 Focus,18520,Manual,1523,Petrol,2,1
 Focus,18520,Manual,1523,Petrol,2,1
 Focus,18520,Manual,1523,Petrol,2,1
 Focus,18511,Manual,771,Diesel,1,1.14
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,12135,Diesel,3,1.26
 Focus,18500,Manual,5297,Diesel,3,1.14
 Focus,18500,Automatic,3600,Petrol,2,1
 Focus,18500,Manual,16226,Petrol,3,1.26
 Focus,18500,Manual,7200,Petrol,2,1.14
 Focus,18500,Manual,16292,Petrol,4,1.26
 Focus,18500,Manual,23604,Diesel,3,1.26
 Focus,18500,Manual,14502,Diesel,3,1.26
 Focus,18500,Manual,16970,Petrol,3,1.26
 Focus,18500,Manual,4417,Petrol,2,1
 Focus,18500,Manual,12514,Petrol,3,1.26
 Focus,18500,Manual,21901,Diesel,3,1.26
 Focus,18500,Manual,7640,Petrol,4,1.26
 Focus,18500,Manual,5713,Petrol,4,1.26
 Focus,18500,Manual,12965,Petrol,4,1.26
 Focus,18500,Manual,7831,Petrol,2,1
 Focus,18500,Automatic,9662,Diesel,2,1.14
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Automatic,10000,Diesel,2,1.14
 Focus,18500,Automatic,11716,Diesel,2,1.14
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,100,Petrol,1,1
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18500,Manual,10960,Petrol,4,1.26
 Focus,18499,Manual,14682,Petrol,3,1.26
 Focus,18499,Manual,15254,Petrol,3,1.26
 Focus,18499,Manual,13063,Petrol,4,1.26
 Focus,18499,Manual,13063,Petrol,4,1.26
 Focus,18499,Manual,19860,Petrol,4,1.26
 Focus,18499,Manual,8000,Petrol,2,1
 Focus,18499,Manual,1286,Petrol,2,1
 Focus,18499,Manual,7445,Petrol,2,1
 Focus,18499,Manual,29553,Petrol,3,1.26
 Focus,18499,Manual,30687,Petrol,3,1.26
 Focus,18499,Manual,4945,Petrol,2,1.14
 Focus,18498,Manual,14441,Petrol,4,1.26
 Focus,18498,Manual,21167,Diesel,3,1.26
 Focus,18498,Semi-Auto,21183,Diesel,4,1.26
 Focus,18498,Automatic,6096,Diesel,2,1.26
 Focus,18498,Manual,12096,Petrol,4,1.26
 Focus,18498,Manual,26904,Diesel,3,1.26
 Focus,18498,Manual,2369,Petrol,2,1
 Focus,18498,Manual,5532,Petrol,2,1
 Focus,18497,Manual,13933,Petrol,3,1.26
 Focus,18497,Manual,13169,Petrol,3,1.26
 Focus,18495,Manual,5500,Petrol,1,1
 Focus,18495,Manual,16437,Petrol,3,1.26
 Focus,18495,Manual,12446,Petrol,3,1.26
 Focus,18495,Manual,7846,Petrol,2,1
 Focus,18495,Manual,6708,Petrol,2,1
 Focus,18495,Manual,13938,Petrol,3,1.26
 Focus,18495,Manual,6771,Petrol,2,1
 Focus,18491,Manual,18523,Petrol,4,1.26
 Focus,18491,Manual,12117,Petrol,3,1.26
 Focus,18491,Manual,6121,Petrol,2,1
 Focus,18490,Manual,11541,Petrol,3,1.26
 Focus,18490,Manual,11056,Petrol,2,1
 Focus,18490,Manual,14457,Diesel,4,1.26
 Focus,18490,Automatic,1890,Petrol,2,1.14
 Focus,18490,Manual,1421,Petrol,1,1
 Focus,18490,Manual,7461,Petrol,3,1.14
 Focus,18490,Automatic,19398,Diesel,3,1.26
 Focus,18489,Manual,9567,Diesel,2,1.14
 Focus,18481,Manual,21217,Petrol,3,1.26
 Focus,18450,Automatic,14464,Diesel,2,1.14
 Focus,18450,Automatic,4670,Petrol,2,1.14
 Focus,18420,Manual,6479,Diesel,2,1.26
 Focus,18420,Automatic,6435,Diesel,2,1.26
 Focus,18400,Manual,3674,Diesel,2,1.14
 Focus,18400,Manual,17128,Diesel,3,1.26
 Focus,18400,Manual,5334,Petrol,2,1
 Focus,18400,Manual,8230,Diesel,2,1.14
 Focus,18399,Manual,21000,Petrol,4,1.26
 Focus,18398,Automatic,5949,Diesel,2,1.14
 Focus,18391,Automatic,12821,Petrol,2,1
 Focus,18391,Manual,8636,Petrol,2,1
 Focus,18390,Manual,14682,Petrol,3,1.26
 Focus,18389,Manual,19000,Petrol,3,0
 Focus,18367,Manual,21675,Petrol,3,1.26
 Focus,18367,Manual,14535,Petrol,4,1.26
 Focus,18330,Manual,10503,Diesel,2,1.14
 Focus,18330,Manual,10503,Diesel,2,1.14
 Focus,18330,Manual,10503,Diesel,2,1.14
 Focus,18330,Manual,10503,Diesel,2,1.14
 Focus,18300,Automatic,5800,Petrol,2,1.14
 Focus,18300,Manual,1694,Petrol,3,1.14
 Focus,18300,Manual,13813,Petrol,4,1.26
 Focus,18299,Manual,731,Petrol,2,1
 Focus,18299,Manual,4287,Diesel,2,1.14
 Focus,18299,Manual,13014,Petrol,4,1.26
 Focus,18299,Manual,2667,Petrol,2,1
 Focus,18298,Manual,21456,Diesel,3,1.26
 Focus,18298,Automatic,6269,Diesel,2,1.14
 Focus,18298,Automatic,2840,Diesel,2,1.14
 Focus,18295,Manual,21800,Petrol,3,1.26
 Focus,18295,Automatic,10677,Petrol,2,1
 Focus,18277,Manual,18646,Diesel,3,1.26
 Focus,18262,Manual,14800,Petrol,4,1.26
 Focus,18256,Manual,10138,Diesel,3,1.26
 Focus,18250,Manual,20132,Petrol,3,1.26
 Focus,18250,Manual,17227,Petrol,3,1.26
 Focus,18250,Manual,11323,Petrol,4,1.26
 Focus,18250,Manual,4365,Petrol,2,1
 Focus,18250,Manual,7641,Petrol,2,1
 Focus,18250,Automatic,4261,Petrol,2,1
 Focus,18250,Automatic,3492,Diesel,2,1.26
 Focus,18250,Automatic,9996,Diesel,2,1.14
 Focus,18225,Manual,3230,Petrol,2,1
 Focus,18225,Manual,3230,Petrol,2,1
 Focus,18225,Manual,3230,Petrol,2,1
 Focus,18225,Manual,3230,Petrol,2,1
 Focus,18200,Manual,4101,Petrol,2,1
 Focus,18200,Manual,7500,Petrol,2,1
 Focus,18200,Manual,13105,Petrol,4,1.26
 Focus,18200,Automatic,11115,Petrol,2,1
 Focus,18200,Manual,17000,Petrol,4,1.26
 Focus,18200,Manual,5184,Diesel,2,1.26
 Focus,18200,Manual,804,Petrol,2,1
 Focus,18199,Manual,13000,Petrol,4,1.26
 Focus,18160,Manual,17583,Petrol,4,1.26
 Focus,18140,Manual,4577,Diesel,2,1.14
 Focus,18139,Manual,17522,Petrol,2,1.14
 Focus,18125,Automatic,3376,Diesel,2,1.26
 Focus,18090,Manual,19055,Petrol,3,1.26
 Focus,18060,Manual,18660,Diesel,3,1.26
 Focus,18050,Manual,22727,Petrol,3,1.26
 Focus,18047,Manual,15309,Petrol,4,1.26
 Focus,18030,Manual,4520,Diesel,2,1.14
 Focus,18030,Manual,15310,Diesel,4,1.26
 Focus,18030,Manual,14608,Petrol,2,1
 Focus,18030,Manual,14608,Petrol,2,1
 Focus,18030,Manual,14608,Petrol,2,1
 Focus,18030,Manual,14608,Petrol,2,1
 Focus,18020,Automatic,4084,Diesel,2,1.14
 Focus,18000,Manual,12907,Petrol,3,1.26
 Focus,18000,Manual,14184,Petrol,2,1.14
 Focus,18000,Automatic,5770,Diesel,2,1.26
 Focus,18000,Manual,8985,Petrol,2,1
 Focus,18000,Manual,2586,Petrol,3,1.14
 Focus,18000,Manual,5909,Petrol,3,1.26
 Focus,18000,Automatic,12154,Petrol,3,1.14
 Focus,18000,Manual,5000,Petrol,2,1
 Focus,18000,Automatic,3969,Petrol,3,1.14
 Focus,18000,Manual,8789,Petrol,4,1.26
 Focus,18000,Manual,3379,Petrol,2,1
 Focus,18000,Manual,11116,Petrol,2,1
 Focus,18000,Semi-Auto,30591,Diesel,4,1.26
 Focus,18000,Manual,9520,Petrol,2,1.14
 Focus,18000,Manual,5000,Petrol,3,1
 Focus,18000,Manual,10435,Petrol,3,1.26
 Focus,18000,Manual,6500,Petrol,2,1
 Focus,18000,Manual,7285,Petrol,2,1.14
 Focus,18000,Manual,31603,Petrol,4,1.26
 Focus,18000,Automatic,20496,Diesel,2,1.14
 Focus,18000,Automatic,6957,Diesel,2,1.26
 Focus,18000,Manual,3581,Petrol,3,1
 Focus,18000,Manual,4000,Petrol,2,1
 Focus,18000,Manual,23361,Petrol,4,1.26
 Focus,18000,Automatic,8607,Petrol,3,1.14
 Focus,18000,Automatic,14557,Diesel,3,1.14
 Focus,18000,Manual,5731,Petrol,2,1
 Focus,18000,Manual,9500,Petrol,2,1.14
 Focus,18000,Automatic,5000,Petrol,2,1.14
 Focus,17999,Manual,11304,Petrol,2,1.14
 Focus,17999,Manual,4432,Petrol,2,1
 Focus,17999,Manual,4451,Petrol,2,1
 Focus,17999,Automatic,14989,Diesel,2,1.14
 Focus,17999,Automatic,4134,Diesel,2,1.26
 Focus,17999,Automatic,5491,Diesel,2,1.26
 Focus,17999,Automatic,3824,Diesel,2,1.26
 Focus,17999,Manual,1291,Diesel,2,1.26
 Focus,17999,Automatic,3521,Diesel,2,1.26
 Focus,17999,Automatic,95,Petrol,2,1
 Focus,17999,Manual,12014,Petrol,2,1
 Focus,17999,Automatic,2594,Diesel,2,1.14
 Focus,17999,Automatic,1480,Diesel,2,1.26
 Focus,17999,Automatic,3016,Diesel,2,1.26
 Focus,17999,Automatic,4147,Diesel,2,1.26
 Focus,17998,Manual,9066,Petrol,4,1.26
 Focus,17998,Manual,19525,Petrol,4,1.26
 Focus,17998,Manual,12027,Diesel,2,1.14
 Focus,17998,Automatic,2676,Diesel,2,1.26
 Focus,17998,Manual,23521,Petrol,2,1
 Focus,17998,Manual,16001,Diesel,4,1.26
 Focus,17998,Manual,21817,Petrol,3,1.26
 Focus,17998,Manual,10222,Diesel,2,1.14
 Focus,17997,Manual,10200,Diesel,4,1.26
 Focus,17997,Manual,15336,Petrol,3,1.26
 Focus,17995,Manual,5297,Diesel,3,1.14
 Focus,17995,Manual,11496,Diesel,2,1.26
 Focus,17995,Manual,90,Petrol,2,1
 Focus,17995,Manual,21443,Petrol,3,1.26
 Focus,17995,Manual,3250,Petrol,2,1
 Focus,17995,Manual,14569,Petrol,2,1
 Focus,17995,Manual,5668,Petrol,2,1
 Focus,17995,Manual,14569,Petrol,2,1
 Focus,17995,Manual,11432,Petrol,4,1.26
 Focus,17995,Manual,1630,Petrol,2,1
 Focus,17995,Manual,2000,Petrol,2,1
 Focus,17994,Manual,17001,Petrol,4,1.26
 Focus,17991,Manual,4976,Petrol,2,1
 Focus,17991,Automatic,17520,Petrol,2,1
 Focus,17991,Manual,3276,Diesel,2,1.14
 Focus,17991,Manual,10286,Petrol,3,1.26
 Focus,17991,Manual,6682,Petrol,2,1
 Focus,17991,Manual,1232,Diesel,2,1.14
 Focus,17991,Manual,17783,Petrol,4,1.26
 Focus,17990,Manual,4967,Petrol,2,1
 Focus,17990,Manual,4877,Petrol,2,1
 Focus,17990,Manual,5298,Petrol,2,1
 Focus,17990,Manual,7519,Petrol,3,1.26
 Focus,17990,Manual,10318,Petrol,2,1
 Focus,17990,Automatic,9800,Petrol,2,1
 Focus,17990,Manual,2972,Petrol,2,1
 Focus,17990,Automatic,3289,Diesel,2,1.14
 Focus,17989,Manual,19653,Petrol,3,1.26
 Focus,17989,Manual,19653,Petrol,3,1.26
 Focus,17989,Automatic,15623,Diesel,2,1.14
 Focus,17981,Manual,3892,Diesel,2,1.14
 Focus,17980,Manual,14426,Petrol,2,1
 Focus,17980,Manual,5999,Petrol,2,1
 Focus,17979,Manual,22239,Petrol,4,1.26
 Focus,17977,Manual,8237,Petrol,4,1.26
 Focus,17970,Manual,10985,Diesel,2,1.14
 Focus,17970,Manual,19254,Petrol,3,1.26
 Focus,17950,Manual,27188,Petrol,4,1.26
 Focus,17950,Automatic,13965,Petrol,2,1
 Focus,17945,Manual,8270,Petrol,3,1.26
 Focus,17940,Manual,3546,Petrol,2,1
 Focus,17900,Manual,9504,Diesel,2,1.14
 Focus,17900,Automatic,8221,Diesel,2,1.14
 Focus,17900,Manual,3098,Petrol,2,1
 Focus,17900,Manual,5218,Petrol,3,1
 Focus,17900,Automatic,13340,Petrol,3,1.14
 Focus,17900,Manual,10586,Petrol,3,1.26
 Focus,17900,Manual,20096,Petrol,5,1.26
 Focus,17900,Manual,6690,Petrol,2,1.14
 Focus,17900,Manual,5051,Petrol,2,1
 Focus,17900,Automatic,10611,Petrol,2,1
 Focus,17900,Automatic,2065,Petrol,2,1
 Focus,17900,Manual,13081,Petrol,4,1.26
 Focus,17899,Manual,6880,Petrol,2,1
 Focus,17899,Manual,16601,Petrol,4,1.26
 Focus,17895,Manual,1696,Petrol,2,1
 Focus,17891,Manual,14384,Petrol,3,1.26
 Focus,17890,Manual,6927,Petrol,2,1
 Focus,17890,Automatic,11834,Diesel,2,1.26
 Focus,17890,Manual,26181,Petrol,4,1.26
 Focus,17880,Manual,1,Diesel,2,1.14
 Focus,17850,Manual,8781,Petrol,3,1.26
 Focus,17850,Automatic,4233,Diesel,2,1.14
 Focus,17800,Manual,4487,Diesel,2,1.26
 Focus,17800,Manual,3200,Petrol,2,1
 Focus,17799,Automatic,906,Petrol,2,1
 Focus,17798,Manual,10345,Petrol,4,1.26
 Focus,17798,Manual,11134,Diesel,4,1.26
 Focus,17797,Manual,19642,Petrol,3,1.26
 Focus,17795,Manual,16919,Petrol,4,1.26
 Focus,17790,Manual,5920,Petrol,2,1
 Focus,17782,Manual,17809,Petrol,3,1.26
 Focus,17780,Manual,10944,Diesel,2,1.14
 Focus,17750,Automatic,11321,Diesel,3,1.14
 Focus,17750,Manual,9836,Diesel,3,1.26
 Focus,17750,Manual,19510,Diesel,4,1.26
 Focus,17750,Manual,5597,Petrol,4,1.26
 Focus,17750,Manual,7199,Petrol,4,1.26
 Focus,17750,Manual,4827,Petrol,2,1
 Focus,17750,Manual,15165,Petrol,3,1.26
 Focus,17750,Manual,18022,Diesel,4,1.26
 Focus,17725,Manual,10857,Diesel,2,1.14
 Focus,17700,Manual,10558,Petrol,3,1.26
 Focus,17700,Manual,4000,Petrol,2,1
 Focus,17700,Manual,17991,Diesel,4,1.26
 Focus,17700,Manual,10788,Diesel,2,1.14
 Focus,17700,Manual,1864,Petrol,2,1
 Focus,17699,Manual,5443,Petrol,2,1
 Focus,17699,Manual,3205,Petrol,2,1
 Focus,17699,Automatic,3252,Diesel,2,1.26
 Focus,17699,Automatic,1821,Diesel,2,1.14
 Focus,17698,Manual,14557,Petrol,4,1.26
 Focus,17698,Manual,6543,Petrol,2,1
 Focus,17695,Manual,7782,Petrol,4,1.26
 Focus,17691,Manual,11982,Petrol,2,1
 Focus,17650,Manual,768,Petrol,2,1
 Focus,17630,Manual,25526,Petrol,4,1.26
 Focus,17620,Automatic,9014,Petrol,2,1
 Focus,17610,Automatic,7886,Petrol,2,1
 Focus,17610,Automatic,7886,Petrol,2,1
 Focus,17610,Automatic,7886,Petrol,2,1
 Focus,17610,Automatic,7886,Petrol,2,1
 Focus,17600,Manual,16393,Petrol,4,1.26
 Focus,17590,Manual,12095,Diesel,2,1.14
 Focus,17580,Manual,12592,Petrol,2,1
 Focus,17580,Manual,12592,Petrol,2,1
 Focus,17580,Manual,12592,Petrol,2,1
 Focus,17580,Manual,12592,Petrol,2,1
 Focus,17547,Manual,12675,Petrol,4,1.26
 Focus,17530,Automatic,7648,Petrol,2,1.14
 Focus,17520,Manual,1987,Petrol,2,1
 Focus,17520,Manual,6852,Petrol,2,1
 Focus,17520,Manual,5000,Petrol,2,1
 Focus,17520,Manual,3214,Petrol,2,1
 Focus,17520,Manual,2679,Petrol,2,1
 Focus,17520,Manual,151,Petrol,2,1
 Focus,17520,Manual,4835,Petrol,2,1
 Focus,17520,Manual,151,Petrol,2,1
 Focus,17520,Manual,100,Petrol,2,1
 Focus,17520,Manual,150,Petrol,2,1
 Focus,17520,Manual,100,Petrol,2,1
 Focus,17520,Manual,3758,Petrol,2,1
 Focus,17520,Manual,4892,Petrol,2,1
 Focus,17520,Manual,7562,Petrol,2,1
 Focus,17520,Manual,2798,Petrol,2,1
 Focus,17520,Manual,4792,Petrol,2,1
 Focus,17520,Manual,6871,Petrol,2,1
 Focus,17520,Manual,8459,Petrol,2,1
 Focus,17520,Manual,4487,Petrol,2,1
 Focus,17520,Manual,5127,Petrol,2,1
 Focus,17520,Manual,5236,Petrol,2,1
 Focus,17520,Manual,4132,Petrol,2,1
 Focus,17520,Manual,2269,Petrol,2,1
 Focus,17520,Manual,3121,Petrol,2,1
 Focus,17520,Manual,4764,Petrol,2,1
 Focus,17520,Manual,1981,Petrol,2,1
 Focus,17520,Manual,4595,Petrol,2,1
 Focus,17520,Manual,5342,Petrol,2,1
 Focus,17520,Manual,8,Petrol,2,1
 Focus,17503,Manual,22789,Petrol,4,1.26
 Focus,17500,Automatic,12877,Petrol,2,1
 Focus,17500,Manual,21752,Petrol,4,1.26
 Focus,17500,Manual,17280,Diesel,3,1.26
 Focus,17500,Manual,23678,Petrol,4,1.26
 Focus,17500,Manual,151,Petrol,2,1
 Focus,17500,Automatic,4281,Petrol,2,1
 Focus,17500,Manual,2160,Petrol,2,1
 Focus,17500,Manual,13402,Petrol,2,1
 Focus,17500,Manual,2112,Petrol,2,1
 Focus,17500,Manual,26317,Petrol,3,1.26
 Focus,17500,Manual,5260,Petrol,2,1
 Focus,17500,Manual,2908,Petrol,3,1
 Focus,17500,Automatic,11211,Petrol,2,1
 Focus,17500,Manual,20881,Diesel,3,1.26
 Focus,17500,Manual,4290,Petrol,3,1
 Focus,17500,Manual,17959,Petrol,4,1.26
 Focus,17500,Manual,7356,Petrol,3,1.26
 Focus,17500,Manual,7876,Petrol,2,1
 Focus,17500,Manual,1757,Petrol,2,1.14
 Focus,17500,Manual,16950,Petrol,4,1.26
 Focus,17500,Manual,20,Petrol,2,1
 Focus,17500,Manual,14008,Petrol,3,1.14
 Focus,17500,Manual,5492,Petrol,2,1
 Focus,17500,Manual,3700,Petrol,2,1
 Focus,17500,Automatic,13895,Petrol,2,1
 Focus,17500,Manual,4000,Petrol,2,1
 Focus,17500,Manual,2321,Petrol,2,1
 Focus,17500,Manual,26965,Petrol,3,1.26
 Focus,17500,Manual,22864,Petrol,4,1.26
 Focus,17500,Manual,9651,Diesel,2,1.14
 Focus,17500,Automatic,12877,Petrol,2,1
 Focus,17500,Manual,9651,Diesel,2,1.14
 Focus,17500,Manual,9651,Diesel,2,1.14
 Focus,17500,Automatic,12877,Petrol,2,1
 Focus,17500,Manual,9651,Diesel,2,1.14
 Focus,17500,Automatic,12877,Petrol,2,1
 Focus,17499,Manual,13462,Petrol,2,1
 Focus,17499,Manual,8836,Petrol,2,1
 Focus,17499,Manual,8588,Petrol,2,1
 Focus,17499,Manual,3169,Petrol,2,1
